**************************************
p-y+M-theta model: p-y curves for D=9-su=0+1.6z
This file is specified for the py curves of the NREL 5 MW monopile wind turbine
The first 5 lines are comments
**************************************
45            -NumDataSets		- Number of the data sets,i.e. the number of locations that contains p-y curve.
103              -NumPnts		- the number of the points defined for the curve (must >=4)
30            - PlasticIndex
0.2            - Loading_frequency
100            -N
1            - OCR
6            - Gamma        -effective soil weight
270            - SigmaRotation        -the effective soil stress at the pile rotation point
1            - Damping_index         -0 denotes without the consideration of damping, 1 denotes with the consideration of damping
***** Data set1 *********************
-21                          - LocalDepth	- Local depth of the p-y curve
        2.17953      239943.51
***** Data set3 *********************
-23                          - LocalDepth	- Local depth of the p-y curve
       -2.52995     -381986.23
       -2.04146     -381986.23
       -1.64802     -381986.23
       -1.33114     -381986.23
       -1.07591     -381986.23
       -0.87035     -381986.23
       -0.70479     -381986.23
       -0.57145     -381986.23
       -0.46405     -381986.23
       -0.37755     -381986.23
       -0.30788     -381986.23
       -0.25175     -381697.65
       -0.20636     -377891.43
       -0.16955     -369868.98
       -0.13963     -358071.35
       -0.11525     -343106.76
       -0.09535     -325679.52
       -0.07905     -306518.83
       -0.06568     -286318.72
       -0.05469     -265695.46
       -0.04564     -245163.69
       -0.03817     -225128.65
       -0.03200     -205890.39
       -0.02689     -187655.42
       -0.02265     -170551.71
       -0.01912     -154644.59
       -0.01619     -139951.53
       -0.01374     -126454.99
       -0.01169     -114113.04
       -0.00998     -102867.78
       -0.00854      -92651.70
       -0.00732      -83392.56
       -0.00630      -75016.71
       -0.00543      -67451.54
       -0.00470      -60627.08
       -0.00407      -54476.96
       -0.00354      -48939.02
       -0.00308      -43955.57
       -0.00269      -39473.44
       -0.00235      -35443.91
       -0.00206      -31822.49
       -0.00181      -28568.76
       -0.00159      -25646.03
       -0.00140      -23021.08
       -0.00124      -20663.93
       -0.00110      -18547.48
       -0.00097      -16647.35
       -0.00086      -14941.55
       -0.00076      -13410.29
       -0.00068      -12035.79
       -0.00060      -10802.04
        0.00000           0.00
        0.00060       10802.04
        0.00068       12035.79
        0.00076       13410.29
        0.00086       14941.55
        0.00097       16647.35
        0.00110       18547.48
        0.00124       20663.93
        0.00140       23021.08
        0.00159       25646.03
        0.00181       28568.76
        0.00206       31822.49
        0.00235       35443.91
        0.00269       39473.44
        0.00308       43955.57
        0.00354       48939.02
        0.00407       54476.96
        0.00470       60627.08
        0.00543       67451.54
        0.00630       75016.71
        0.00732       83392.56
        0.00854       92651.70
        0.00998      102867.78
        0.01169      114113.04
        0.01374      126454.99
        0.01619      139951.53
        0.01912      154644.59
        0.02265      170551.71
        0.02689      187655.42
        0.03200      205890.39
        0.03817      225128.65
        0.04564      245163.69
        0.05469      265695.46
        0.06568      286318.72
        0.07905      306518.83
        0.09535      325679.52
        0.11525      343106.76
        0.13963      358071.35
        0.16955      369868.98
        0.20636      377891.43
        0.25175      381697.65
        0.30788      381986.23
        0.37755      381986.23
        0.46405      381986.23
        0.57145      381986.23
        0.70479      381986.23
        0.87035      381986.23
        1.07591      381986.23
        1.33114      381986.23
        1.64802      381986.23
        2.04146      381986.23
        2.52995      381986.23
***** Data set4 *********************
-24                          - LocalDepth	- Local depth of the p-y curve
       -2.86878     -534779.41
       -2.31476     -534779.41
       -1.86854     -534779.41
       -1.50915     -534779.41
       -1.21968     -534779.41
       -0.98655     -534779.41
       -0.79878     -534779.41
       -0.64754     -534779.41
       -0.52574     -534779.41
       -0.42763     -534779.41
       -0.34862     -534779.41
       -0.28496     -534375.40
       -0.23349     -529046.71
       -0.19175     -517815.31
       -0.15783     -501298.66
       -0.13021     -480348.29
       -0.10766     -455950.22
       -0.08920     -429125.31
       -0.07407     -400845.22
       -0.06164     -371972.74
       -0.05140     -343228.33
       -0.04296     -315179.33
       -0.03599     -288245.85
       -0.03022     -262716.94
       -0.02543     -238771.81
       -0.02146     -216501.89
       -0.01815     -195931.66
       -0.01540     -177036.55
       -0.01309     -159757.87
       -0.01116     -144014.53
       -0.00954     -129712.07
       -0.00818     -116749.30
       -0.00703     -105023.13
       -0.00606      -94431.93
       -0.00524      -84877.71
       -0.00454      -76267.56
       -0.00394      -68514.47
       -0.00343      -61537.65
       -0.00299      -55262.69
       -0.00262      -49621.35
       -0.00229      -44551.38
       -0.00201      -39996.17
       -0.00177      -35904.35
       -0.00156      -32229.43
       -0.00137      -28929.42
       -0.00121      -25966.41
       -0.00107      -23306.23
       -0.00095      -20918.12
       -0.00084      -18774.36
       -0.00075      -16850.06
       -0.00067      -15122.82
        0.00000           0.00
        0.00067       15122.82
        0.00075       16850.06
        0.00084       18774.36
        0.00095       20918.12
        0.00107       23306.23
        0.00121       25966.41
        0.00137       28929.42
        0.00156       32229.43
        0.00177       35904.35
        0.00201       39996.17
        0.00229       44551.38
        0.00262       49621.35
        0.00299       55262.69
        0.00343       61537.65
        0.00394       68514.47
        0.00454       76267.56
        0.00524       84877.71
        0.00606       94431.93
        0.00703      105023.13
        0.00818      116749.30
        0.00954      129712.07
        0.01116      144014.53
        0.01309      159757.87
        0.01540      177036.55
        0.01815      195931.66
        0.02146      216501.89
        0.02543      238771.81
        0.03022      262716.94
        0.03599      288245.85
        0.04296      315179.33
        0.05140      343228.33
        0.06164      371972.74
        0.07407      400845.22
        0.08920      429125.31
        0.10766      455950.22
        0.13021      480348.29
        0.15783      501298.66
        0.19175      517815.31
        0.23349      529046.71
        0.28496      534375.40
        0.34862      534779.41
        0.42763      534779.41
        0.52574      534779.41
        0.64754      534779.41
        0.79878      534779.41
        0.98655      534779.41
        1.21968      534779.41
        1.50915      534779.41
        1.86854      534779.41
        2.31476      534779.41
        2.86878      534779.41
***** Data set5 *********************
-25                          - LocalDepth	- Local depth of the p-y curve
       -3.19601     -697025.44
       -2.57870     -697025.44
       -2.08151     -697025.44
       -1.68106     -697025.44
       -1.35854     -697025.44
       -1.09877     -697025.44
       -0.88955     -697025.44
       -0.72104     -697025.44
       -0.58532     -697025.44
       -0.47600     -697025.44
       -0.38796     -697025.44
       -0.31703     -696498.86
       -0.25969     -689553.51
       -0.21319     -674914.62
       -0.17542     -653387.01
       -0.14466     -626080.53
       -0.11955     -594280.36
       -0.09901     -559317.08
       -0.08218     -522457.13
       -0.06835     -484825.07
       -0.05697     -447359.93
       -0.04759     -410801.18
       -0.03984     -375696.38
       -0.03344     -342422.30
       -0.02813     -311212.47
       -0.02372     -282186.12
       -0.02005     -255375.11
       -0.01700     -230747.44
       -0.01445     -208226.60
       -0.01231     -187706.92
       -0.01052     -169065.25
       -0.00901     -152169.72
       -0.00774     -136885.97
       -0.00667     -123081.51
       -0.00576     -110628.64
       -0.00499      -99406.28
       -0.00433      -89300.98
       -0.00377      -80207.48
       -0.00328      -72028.76
       -0.00287      -64675.90
       -0.00251      -58067.77
       -0.00221      -52130.55
       -0.00194      -46797.32
       -0.00171      -42007.48
       -0.00151      -37706.29
       -0.00133      -33844.33
       -0.00118      -30377.08
       -0.00104      -27264.44
       -0.00092      -24470.29
       -0.00082      -21962.18
       -0.00073      -19710.91
        0.00000           0.00
        0.00073       19710.91
        0.00082       21962.18
        0.00092       24470.29
        0.00104       27264.44
        0.00118       30377.08
        0.00133       33844.33
        0.00151       37706.29
        0.00171       42007.48
        0.00194       46797.32
        0.00221       52130.55
        0.00251       58067.77
        0.00287       64675.90
        0.00328       72028.76
        0.00377       80207.48
        0.00433       89300.98
        0.00499       99406.28
        0.00576      110628.64
        0.00667      123081.51
        0.00774      136885.97
        0.00901      152169.72
        0.01052      169065.25
        0.01231      187706.92
        0.01445      208226.60
        0.01700      230747.44
        0.02005      255375.11
        0.02372      282186.12
        0.02813      311212.47
        0.03344      342422.30
        0.03984      375696.38
        0.04759      410801.18
        0.05697      447359.93
        0.06835      484825.07
        0.08218      522457.13
        0.09901      559317.08
        0.11955      594280.36
        0.14466      626080.53
        0.17542      653387.01
        0.21319      674914.62
        0.25969      689553.51
        0.31703      696498.86
        0.38796      697025.44
        0.47600      697025.44
        0.58532      697025.44
        0.72104      697025.44
        0.88955      697025.44
        1.09877      697025.44
        1.35854      697025.44
        1.68106      697025.44
        2.08151      697025.44
        2.57870      697025.44
        3.19601      697025.44
***** Data set6 *********************
-26                          - LocalDepth	- Local depth of the p-y curve
       -3.51166     -867818.85
       -2.83330     -867818.85
       -2.28694     -867818.85
       -1.84689     -867818.85
       -1.49247     -867818.85
       -1.20702     -867818.85
       -0.97710     -867818.85
       -0.79193     -867818.85
       -0.64279     -867818.85
       -0.52266     -867818.85
       -0.42592     -867818.85
       -0.34797     -867163.23
       -0.28496     -858516.05
       -0.23388     -840290.17
       -0.19238     -813487.61
       -0.15859     -779490.17
       -0.13102     -739897.95
       -0.10847     -696367.56
       -0.08999     -650475.75
       -0.07482     -603622.63
       -0.06234     -556977.34
       -0.05205     -511460.54
       -0.04356     -467753.95
       -0.03654     -426326.65
       -0.03072     -387469.43
       -0.02590     -351330.70
       -0.02188     -317950.14
       -0.01854     -287287.90
       -0.01575     -259248.74
       -0.01342     -233701.08
       -0.01146     -210491.61
       -0.00981     -189456.14
       -0.00843     -170427.38
       -0.00726     -153240.40
       -0.00626     -137736.18
       -0.00542     -123763.98
       -0.00470     -111182.56
       -0.00409      -99860.86
       -0.00357      -89678.10
       -0.00312      -80523.56
       -0.00273      -72296.22
       -0.00239      -64904.20
       -0.00210      -58264.15
       -0.00185      -52300.65
       -0.00163      -46945.52
       -0.00144      -42137.27
       -0.00128      -37820.43
       -0.00113      -33945.09
       -0.00100      -30466.29
       -0.00089      -27343.62
       -0.00079      -24540.72
        0.00000           0.00
        0.00079       24540.72
        0.00089       27343.62
        0.00100       30466.29
        0.00113       33945.09
        0.00128       37820.43
        0.00144       42137.27
        0.00163       46945.52
        0.00185       52300.65
        0.00210       58264.15
        0.00239       64904.20
        0.00273       72296.22
        0.00312       80523.56
        0.00357       89678.10
        0.00409       99860.86
        0.00470      111182.56
        0.00542      123763.98
        0.00626      137736.18
        0.00726      153240.40
        0.00843      170427.38
        0.00981      189456.14
        0.01146      210491.61
        0.01342      233701.08
        0.01575      259248.74
        0.01854      287287.90
        0.02188      317950.14
        0.02590      351330.70
        0.03072      387469.43
        0.03654      426326.65
        0.04356      467753.95
        0.05205      511460.54
        0.06234      556977.34
        0.07482      603622.63
        0.08999      650475.75
        0.10847      696367.56
        0.13102      739897.95
        0.15859      779490.17
        0.19238      813487.61
        0.23388      840290.17
        0.28496      858516.05
        0.34797      867163.23
        0.42592      867818.85
        0.52266      867818.85
        0.64279      867818.85
        0.79193      867818.85
        0.97710      867818.85
        1.20702      867818.85
        1.49247      867818.85
        1.84689      867818.85
        2.28694      867818.85
        2.83330      867818.85
        3.51166      867818.85
***** Data set7 *********************
-27                          - LocalDepth	- Local depth of the p-y curve
       -3.81571    -1046476.46
       -3.07855    -1046476.46
       -2.48483    -1046476.46
       -2.00664    -1046476.46
       -1.62149    -1046476.46
       -1.31129    -1046476.46
       -1.06145    -1046476.46
       -0.86022    -1046476.46
       -0.69815    -1046476.46
       -0.56761    -1046476.46
       -0.46248    -1046476.46
       -0.37778    -1045685.88
       -0.30931    -1035258.50
       -0.25380    -1013280.46
       -0.20872     -980960.07
       -0.17202     -939963.59
       -0.14207     -892220.52
       -0.11759     -839728.55
       -0.09753     -784389.00
       -0.08106     -727890.24
       -0.06751     -671642.10
       -0.05635     -616754.77
       -0.04714     -564050.32
       -0.03953     -514094.39
       -0.03323     -467237.65
       -0.02800     -423659.05
       -0.02365     -383406.44
       -0.02003     -346431.78
       -0.01701     -312620.21
       -0.01448     -281813.05
       -0.01237     -253825.46
       -0.01059     -228459.42
       -0.00909     -205513.22
       -0.00782     -184787.95
       -0.00675     -166091.89
       -0.00584     -149243.23
       -0.00507     -134071.68
       -0.00440     -120419.19
       -0.00384     -108140.10
       -0.00335      -97100.92
       -0.00293      -87179.82
       -0.00257      -78266.01
       -0.00226      -70258.98
       -0.00199      -63067.77
       -0.00175      -56610.19
       -0.00155      -50812.05
       -0.00137      -45606.52
       -0.00121      -40933.36
       -0.00108      -36738.38
       -0.00095      -32972.84
       -0.00085      -29592.91
        0.00000           0.00
        0.00085       29592.91
        0.00095       32972.84
        0.00108       36738.38
        0.00121       40933.36
        0.00137       45606.52
        0.00155       50812.05
        0.00175       56610.19
        0.00199       63067.77
        0.00226       70258.98
        0.00257       78266.01
        0.00293       87179.82
        0.00335       97100.92
        0.00384      108140.10
        0.00440      120419.19
        0.00507      134071.68
        0.00584      149243.23
        0.00675      166091.89
        0.00782      184787.95
        0.00909      205513.22
        0.01059      228459.42
        0.01237      253825.46
        0.01448      281813.05
        0.01701      312620.21
        0.02003      346431.78
        0.02365      383406.44
        0.02800      423659.05
        0.03323      467237.65
        0.03953      514094.39
        0.04714      564050.32
        0.05635      616754.77
        0.06751      671642.10
        0.08106      727890.24
        0.09753      784389.00
        0.11759      839728.55
        0.14207      892220.52
        0.17202      939963.59
        0.20872      980960.07
        0.25380     1013280.46
        0.30931     1035258.50
        0.37778     1045685.88
        0.46248     1046476.46
        0.56761     1046476.46
        0.69815     1046476.46
        0.86022     1046476.46
        1.06145     1046476.46
        1.31129     1046476.46
        1.62149     1046476.46
        2.00664     1046476.46
        2.48483     1046476.46
        3.07855     1046476.46
        3.81571     1046476.46
***** Data set8 *********************
-28                          - LocalDepth	- Local depth of the p-y curve
       -4.10817    -1232456.43
       -3.31445    -1232456.43
       -2.67517    -1232456.43
       -2.16029    -1232456.43
       -1.74559    -1232456.43
       -1.41159    -1232456.43
       -1.14258    -1232456.43
       -0.92591    -1232456.43
       -0.75140    -1232456.43
       -0.61085    -1232456.43
       -0.49765    -1232456.43
       -0.40645    -1231525.34
       -0.33273    -1219244.81
       -0.27297    -1193360.82
       -0.22444    -1155296.45
       -0.18493    -1107014.07
       -0.15270    -1050786.10
       -0.12636     -988965.24
       -0.10477     -923790.74
       -0.08706     -857251.01
       -0.07249     -791006.44
       -0.06049     -726364.53
       -0.05059     -664293.43
       -0.04241     -605459.33
       -0.03564     -550275.20
       -0.03002     -498951.80
       -0.02535     -451545.49
       -0.02146     -407999.69
       -0.01822     -368179.12
       -0.01551     -331896.92
       -0.01324     -298935.36
       -0.01133     -269061.26
       -0.00972     -242037.06
       -0.00837     -217628.50
       -0.00722     -195609.77
       -0.00624     -175766.76
       -0.00541     -157898.92
       -0.00471     -141820.11
       -0.00410     -127358.78
       -0.00358     -114357.71
       -0.00313     -102673.43
       -0.00275      -92175.45
       -0.00241      -82745.41
       -0.00212      -74276.18
       -0.00187      -66670.96
       -0.00165      -59842.38
       -0.00146      -53711.71
       -0.00129      -48208.04
       -0.00115      -43267.53
       -0.00102      -38832.78
       -0.00090      -34852.16
        0.00000           0.00
        0.00090       34852.16
        0.00102       38832.78
        0.00115       43267.53
        0.00129       48208.04
        0.00146       53711.71
        0.00165       59842.38
        0.00187       66670.96
        0.00212       74276.18
        0.00241       82745.41
        0.00275       92175.45
        0.00313      102673.43
        0.00358      114357.71
        0.00410      127358.78
        0.00471      141820.11
        0.00541      157898.92
        0.00624      175766.76
        0.00722      195609.77
        0.00837      217628.50
        0.00972      242037.06
        0.01133      269061.26
        0.01324      298935.36
        0.01551      331896.92
        0.01822      368179.12
        0.02146      407999.69
        0.02535      451545.49
        0.03002      498951.80
        0.03564      550275.20
        0.04241      605459.33
        0.05059      664293.43
        0.06049      726364.53
        0.07249      791006.44
