**************************************
p-y+M-theta model: p-y curves for D=9-su=NaN+NaNz
This file is specified for the py curves of the NREL 5 MW monopile wind turbine
The first 5 lines are comments
**************************************
45            -NumDataSets		- Number of the data sets,i.e. the number of locations that contains p-y curve.
103              -NumPnts		- the number of the points defined for the curve (must >=4)
30            - PlasticIndex
0.2            - Loading_frequency
100            -N
1            - OCR
6            - Gamma        -effective soil weight
270            - SigmaRotation        -the effective soil stress at the pile rotation point
1            - Damping_index         -0 denotes without the consideration of damping, 1 denotes with the consideration of damping
***** Data set 1  ********************
-21 - LocalDepth - Local depth of the p-y curve and corresponding damping ratio curve
-0.05126 -1043273.87
-0.04189 -912864.63
-0.03342 -782455.40
-0.02581 -652046.17
-0.01904 -521636.93
-0.01309 -391227.70
-0.00795 -260818.47
-0.00359 -130409.23
-0.00170 -65204.62
-0.00083 -32602.31
-0.00041 -16301.15
-0.00020 -8150.58
0.00000 0.00
0.00020 8150.58
0.00041 16301.15
0.00083 32602.31
0.00170 65204.62
0.00359 130409.23
0.00795 260818.47
0.01309 391227.70
0.01904 521636.93
0.02581 652046.17
0.03342 782455.40
0.04189 912864.63
0.05126 1043273.87
0.06153 1173683.10
0.07275 1304092.33
0.08495 1434501.57
0.09815 1564910.80
0.11239 1695320.04
0.12772 1825729.27
0.14419 1956138.50
0.16183 2086547.74
0.18071 2216956.97
0.20088 2347366.20
0.22243 2477775.44
0.24541 2608184.67
0.26992 2738593.90
0.29606 2869003.14
0.32393 2999412.37
0.35367 3129821.60
0.38543 3260230.84
0.41937 3390640.07
0.45571 3521049.30
0.49469 3651458.54
0.53660 3781867.77
0.58181 3912277.00
0.63077 4042686.24
0.68407 4173095.47
0.74250 4303504.71
0.80710 4433913.94
0.87940 4564323.17
0.96174 4694732.41
1.05801 4825141.64
1.17580 4955550.87
1.33461 5085960.11
1.45016 5151164.72
1.53332 5183767.03
1.59280 5200068.19
1.63517 5208218.76
1.66527 5212294.05
1.68664 5214331.70
1.73845 5216369.34
2.73845 5216369.34
***** Data set 6  ********************
-26 - LocalDepth - Local depth of the p-y curve and corresponding damping ratio curve
-2.91482 -6259643.21
-1.91482 -6259643.21
-1.85775 -6257198.03
-1.83422 -6254752.86
-1.80106 -6249862.52
-1.75439 -6240081.82
-1.68888 -6220520.44
-1.59729 -6181397.67
-1.47002 -6103152.13
-1.29509 -5946661.05
-1.16534 -5790169.97
-1.05931 -5633678.89
-0.96862 -5477187.81
-0.88898 -5320696.73
-0.81783 -5164205.65
-0.75348 -5007714.57
-0.69476 -4851223.49
-0.64083 -4694732.41
-0.59104 -4538241.33
-0.54488 -4381750.25
-0.50195 -4225259.17
-0.46192 -4068768.09
-0.42453 -3912277.00
-0.38956 -3755785.92
-0.35680 -3599294.84
-0.32609 -3442803.76
-0.29730 -3286312.68
-0.27031 -3129821.60
-0.24499 -2973330.52
-0.22126 -2816839.44
-0.19904 -2660348.36
-0.17825 -2503857.28
-0.15881 -2347366.20
-0.14068 -2190875.12
-0.12379 -2034384.04
-0.10810 -1877892.96
-0.09356 -1721401.88
-0.08013 -1564910.80
-0.06778 -1408419.72
-0.05646 -1251928.64
-0.04615 -1095437.56
-0.03681 -938946.48
-0.02843 -782455.40
-0.02097 -625964.32
-0.01442 -469473.24
-0.00876 -312982.16
-0.00395 -156491.08
-0.00187 -78245.54
-0.00091 -39122.77
-0.00045 -19561.39
-0.00022 -9780.69
0.00000 0.00
0.00022 9780.69
0.00045 19561.39
0.00091 39122.77
0.00187 78245.54
0.00395 156491.08
0.00876 312982.16
0.01442 469473.24
0.02097 625964.32
0.02843 782455.40
0.03681 938946.48
0.04615 1095437.56
0.05646 1251928.64
0.06778 1408419.72
0.08013 1564910.80
0.09356 1721401.88
0.10810 1877892.96
0.12379 2034384.04
0.14068 2190875.12
0.15881 2347366.20
0.17825 2503857.28
0.19904 2660348.36
0.22126 2816839.44
0.24499 2973330.52
0.27031 3129821.60
0.29730 3286312.68
0.32609 3442803.76
0.35680 3599294.84
0.38956 3755785.92
0.42453 3912277.00
0.46192 4068768.09
0.50195 4225259.17
0.54488 4381750.25
