0	0
0.02	-2.45111E-06
0.04	-2.45112E-06
0.06	-2.45124E-06
0.08	-2.45156E-06
0.1	-2.45198E-06
0.12	-2.45248E-06
0.14	-2.45293E-06
0.16	-2.45345E-06
0.18	-2.45402E-06
0.2	-2.45461E-06
0.22	-2.4551E-06
0.24	-2.45558E-06
0.26	-2.45612E-06
0.28	-2.45675E-06
0.3	-2.45736E-06
0.32	-2.45799E-06
0.34	-2.45869E-06
0.36	-2.45959E-06
0.38	-2.46129E-06
0.4	-2.46469E-06
0.42	-2.47321E-06
0.44	-2.49396E-06
0.46	-2.53586E-06
0.48	-2.60064E-06
0.5	-2.67358E-06
0.52	-2.73374E-06
0.54	-2.78268E-06
0.56	-2.83776E-06
0.58	-2.89378E-06
0.6	-2.93623E-06
0.62	-2.9769E-06
0.64	-3.01845E-06
0.66	-3.05219E-06
0.68	-3.09014E-06
0.7	-3.12511E-06
0.72	-3.15275E-06
0.74	-3.18294E-06
0.76	-3.20878E-06
0.78	-3.23643E-06
0.8	-3.26001E-06
0.82	-3.28172E-06
0.84	-3.30176E-06
0.86	-3.32045E-06
0.88	-3.341E-06
0.9	-3.35577E-06
0.92	-3.37154E-06
0.94	-3.38511E-06
0.96	-3.39911E-06
0.98	-3.40967E-06
1	-3.42083E-06
1.02	-3.42861E-06
1.04	-3.43722E-06
1.06	-3.44296E-06
1.08	-3.44896E-06
1.1	-3.45271E-06
1.12	-3.4564E-06
1.14	-3.4573E-06
1.16	-3.45835E-06
1.18	-3.45859E-06
1.2	-3.45705E-06
1.22	-3.45269E-06
1.24	-3.44621E-06
1.26	-3.43936E-06
1.28	-3.43039E-06
1.3	-3.41706E-06
1.32	-3.39299E-06
1.34	-3.35834E-06
1.36	-3.31389E-06
1.38	-3.26536E-06
1.4	-3.2216E-06
1.42	-3.18708E-06
1.44	-3.16337E-06
1.46	-3.14436E-06
1.48	-3.12715E-06
1.5	-3.11262E-06
1.52	-3.106E-06
1.54	-3.10481E-06
1.56	-3.10044E-06
1.58	-3.095E-06
1.6	-3.09388E-06
1.62	-3.09643E-06
1.64	-3.09841E-06
1.66	-3.09901E-06
1.68	-3.10097E-06
1.7	-3.10328E-06
1.72	-3.10531E-06
1.74	-3.10978E-06
1.76	-3.11239E-06
1.78	-3.11188E-06
1.8	-3.11353E-06
1.82	-3.1161E-06
1.84	-3.11685E-06
1.86	-3.11645E-06
1.88	-3.11611E-06
1.9	-3.11465E-06
1.92	-3.11444E-06
1.94	-3.11289E-06
1.96	-3.10838E-06
1.98	-3.10506E-06
2	-3.10099E-06
2.02	-3.09495E-06
2.04	-3.08834E-06
2.06	-3.08063E-06
2.08	-3.07215E-06
2.1	-3.06332E-06
2.12	-3.0546E-06
2.14	-3.0452E-06
2.16	-3.03431E-06
2.18	-3.02423E-06
2.2	-3.01573E-06
2.22	-3.01251E-06
2.24	-3.01247E-06
2.26	-3.009E-06
2.28	-2.99925E-06
2.3	-2.97841E-06
2.32	-2.94784E-06
2.34	-2.90863E-06
2.36	-2.86322E-06
2.38	-2.81428E-06
2.4	-2.7612E-06
2.42	-2.70522E-06
2.44	-2.64606E-06
2.46	-2.58646E-06
2.48	-2.52711E-06
2.5	-2.46704E-06
2.52	-2.40407E-06
2.54	-2.33953E-06
2.56	-2.27605E-06
2.58	-2.2138E-06
2.6	-2.15019E-06
2.62	-2.08404E-06
2.64	-2.01879E-06
2.66	-1.95444E-06
2.68	-1.88981E-06
2.7	-1.82415E-06
2.72	-1.75814E-06
2.74	-1.69085E-06
2.76	-1.62358E-06
2.78	-1.55701E-06
